taxonomy_id	taxonomy_name
659974	Asclepias masonii
528300	Asclepias subulata
659972	Asclepias macrotis
182317	Camellia taliensis
1407748	Camellia crassicolumna
542753	Camellia tachangensis
1339341	Parabacteroides distasonis str. 3776 Po2 i
1299334	Mycobacterium xenopi 4042
1339342	Parabacteroides distasonis str. 3776 D15 i
1339343	Parabacteroides distasonis str. 3776 D15 iv
1339348	Bacteroides uniformis str. 3978 T3 i
1299333	Mycobacterium xenopi 3993
1299332	Mycobacterium ulcerans str. Harvey
1339349	Bacteroides uniformis str. 3978 T3 ii
1339344	Parabacteroides distasonis str. 3999B T(B) 4
1339345	Parabacteroides distasonis str. 3999B T(B) 6
1339350	Bacteroides vulgatus str. 3775 SL(B) 10 (iv)
1339351	Bacteroides vulgatus str. 3775 SR(B) 19
1339347	Bacteroides ovatus str. 3725 D9 iii
1339286	Bacteroides fragilis str. 3725 D9 ii
1339346	Bacteroides ovatus str. 3725 D1 iv
1339352	Bacteroides vulgatus str. 3975 RP4
1357676	Cokeromyces recurvatus B5483
1357680	Cunninghamella bertholletiae B7461
1357693	Saksenaea oblongispora B3353
1357686	Mortierella alpina B6842
1357688	Rhizopus microsporus var rhizopodiformus B7455
1357691	Lichtheimia corymbifera B2541
1357679	Mucor indicus B7402
1357689	Mucor irregularis B7584
1310586	Acinetobacter baumannii 1031433
1357685	Lichtheimia ramosa B5792
1357687	Umbelopsis isabellina B7317
1357682	Syncephalastrum monosporum B8922
1357678	Rhizopus microsporus B9738
1310571	Acinetobacter baumannii 1032241
1310554	Acinetobacter baumannii 1036938
1310592	Acinetobacter baumannii 1039621
1310590	Acinetobacter baumannii 1040094
1310574	Acinetobacter baumannii 1042969-1265
1310564	Acinetobacter baumannii 1043794
1310569	Acinetobacter baumannii 1043903
1310570	Acinetobacter baumannii 1046051
1310567	Acinetobacter baumannii 1046674
1310583	Acinetobacter baumannii 1051176
1310585	Acinetobacter baumannii 1051830
1310596	Acinetobacter baumannii 1075025
1310598	Acinetobacter baumannii 1121032
1310597	Acinetobacter baumannii 1247182
1310600	Acinetobacter baumannii 1289546
1310603	Acinetobacter sp. 1294596
1310580	Acinetobacter baumannii 1297
1310558	Acinetobacter baumannii 136706
1310556	Acinetobacter baumannii 17534
1310595	Acinetobacter baumannii 29280
1310578	Acinetobacter baumannii 34001
1310581	Acinetobacter baumannii 34654
1310562	Acinetobacter baumannii 472237-1196
1310601	Acinetobacter sp. 479375
1310577	Acinetobacter baumannii 532413
1310588	Acinetobacter baumannii 562700
1310560	Acinetobacter baumannii 564012
1310579	Acinetobacter baumannii 58452
1310594	Acinetobacter baumannii 653020
1310582	Acinetobacter baumannii 662545-1347
1310599	Acinetobacter baumannii 781407
1310593	Acinetobacter baumannii 796380-2102
1310589	Acinetobacter baumannii 929679-2095
1310561	Acinetobacter baumannii 942133
1310591	Acinetobacter baumannii 942194
1310587	Acinetobacter baumannii 947299
1310557	Acinetobacter baumannii 959073
1310563	Acinetobacter baumannii 972082
1310555	Acinetobacter baumannii 993520
1279476	Rhizopus oryzae Type I NRRL 18148
1357677	Mucor racemosus B9645
1357681	Conidiobolus incongruus B7586
1357690	Basidiobolus heterosporus B8920
1357683	Basidiobolus meristosporus B9252
1279478	Rhizopus oryzae 99-133
1245014	Plasmodium falciparum 309.1
1245016	Plasmodium falciparum 326.1
1245013	Plasmodium falciparum 303.1
1245015	Plasmodium falciparum 318.1
1245017	Plasmodium falciparum 327.1
1245018	Plasmodium falciparum 365.1
1245019	Plasmodium falciparum 366.1
1245021	Plasmodium falciparum 383.1
1245020	Plasmodium falciparum 377.1
1245022	Plasmodium falciparum 397.1
1245023	Plasmodium falciparum 398.1
1245012	Plasmodium falciparum 58.1
1279085	Fusarium fujikuroi IMI 58289
743836	Methylocystis sp. SB2
39353	Paulownia tomentosa
12081	Human poliovirus 1 Mahoney
139721	Kaupichthys hyoproroides
75353	Megalobrama skolkovii
137513	Evechinus chloroticus
1279599	Mucor ramosissimus 97-1192
246409	Rhizopus delemar RA 99-880
298176	Crassostrea hongkongensis
407821	Stegodyphus mimosarum
575412	Acanthoscurria geniculata
1334565	Listeria monocytogenes EGD
1408824	Borreliella garinii IPT74
1408825	Borreliella garinii IPT75
1408826	Borreliella garinii IPT76
1408827	Borreliella garinii IPT86
1408828	Borreliella garinii IPT88
1408829	Borreliella garinii IPT89
1408830	Borreliella garinii IPT90
1408831	Borreliella garinii IPT91
1408832	Borreliella garinii IPT94
1408833	Borreliella garinii IPT95
1408834	Borreliella garinii IPT96
1408835	Borreliella garinii IPT98
1408836	Borreliella garinii IPT99
1408837	Borreliella garinii IPT101
1408838	Borreliella garinii IPT104
1408839	Borreliella garinii IPT105
1408840	Borreliella garinii IPT107
1408841	Borreliella garinii IPT108
1408842	Borreliella garinii IPT113
1408843	Borreliella garinii IPT114
1408844	Borreliella garinii IPT115
1408845	Borreliella garinii IPT117
1408846	Borreliella garinii IPT120
1408847	Borreliella garinii IPT124
1408848	Borreliella garinii IPT126
1408849	Borreliella garinii IPT128
1408850	Borreliella garinii IPT129
1408851	Borreliella garinii IPT130
1408852	Borreliella garinii IPT131
1408853	Borreliella garinii IPT133
1408854	Borreliella garinii IPT134
1408855	Borreliella garinii IPT136
1408856	Borreliella garinii IPT139
1408857	Borreliella garinii IPT140
1408858	Borreliella burgdorferi IPT19
1408859	Borreliella burgdorferi IPT2
1408860	Borreliella burgdorferi IPT23
1408861	Borreliella burgdorferi IPT24
1408862	Borreliella burgdorferi IPT26
1408863	Borreliella burgdorferi IPT27
1408864	Borreliella burgdorferi IPT35
1408865	Borreliella burgdorferi IPT46
1408866	Borreliella burgdorferi IPT48
1408867	Borreliella burgdorferi IPT49
1408868	Borreliella burgdorferi IPT51
1408869	Borreliella burgdorferi IPT60
1408870	Borreliella burgdorferi IPT61
1408871	Borreliella burgdorferi IPT69
1408872	Borreliella burgdorferi IPT70
1408873	Borreliella burgdorferi IPT71
1408874	Borreliella burgdorferi IPT77
1408875	Borreliella burgdorferi IPT87
1408876	Borreliella burgdorferi IPT92
1408877	Borreliella burgdorferi IPT93
1408878	Borreliella burgdorferi IPT112
1408879	Borreliella burgdorferi IPT125
1408880	Borreliella burgdorferi IPT132
1408881	Borreliella burgdorferi IPT137
1408882	Borreliella burgdorferi IPT141
1408883	Borreliella afzelii IPT109
1408884	Borreliella afzelii IPT110
1408885	Borreliella afzelii IPT138
1408886	Borreliella afzelii IPT142
1408783	Paulownia taiwaniana
1290998	Treponema pedis str. T M1
1290999	Treponema pedis str. B 683
1291000	Treponema pedis isoM1111
1291001	Treponema pedis isoE1186
1291002	Treponema pedis isoM1220
1290995	Treponema pedis isoM1224
1310606	Acinetobacter baumannii 1297549
1310605	Acinetobacter baumannii 348935
1310604	Acinetobacter baumannii 984213
1310622	Acinetobacter baumannii 1035119
1310648	Acinetobacter baumannii 110912
1310644	Acinetobacter baumannii 1159076
1310618	Acinetobacter baumannii 118362
1310624	Acinetobacter baumannii 1202252
1310628	Acinetobacter baumannii 1267820
1310609	Acinetobacter sp. 1289694
1310620	Acinetobacter baumannii 1294217
1310608	Acinetobacter sp. 1295259
1310613	Acinetobacter baumannii 1295743
1310615	Acinetobacter sp. 1396970
1310614	Acinetobacter baumannii 1397084
1310617	Acinetobacter baumannii 1406750
1310619	Acinetobacter baumannii 1419130
1310636	Acinetobacter baumannii 1429530
1310638	Acinetobacter baumannii 1437282
1310641	Acinetobacter baumannii 1440422
1310647	Acinetobacter sp. 1461402
1310645	Acinetobacter baumannii 1461963
1310646	Acinetobacter baumannii 1462234
1310623	Acinetobacter baumannii 146457
1310649	Acinetobacter baumannii 1465485
1310652	Acinetobacter sp. 1475718
1310626	Acinetobacter sp. 21871
1310651	Acinetobacter sp. 230853
1310639	Acinetobacter sp. 272263
1310643	Acinetobacter baumannii 299505
1310640	Acinetobacter baumannii 342950
1310616	Acinetobacter baumannii 400834
1310611	Acinetobacter baumannii 466760
1310634	Acinetobacter baumannii 4749
1310607	Acinetobacter baumannii 625974
1310610	Acinetobacter baumannii 647609
1310650	Acinetobacter baumannii 724909
1310637	Acinetobacter sp. 809848
1310621	Acinetobacter sp. 869535
1310653	Acinetobacter baumannii 951631
1310630	Acinetobacter baumannii 99063
1408655	Pneumocystis jirovecii RU12
1408656	Pneumocystis jirovecii RU817
1408657	Pneumocystis jirovecii RU7
1408658	Pneumocystis carinii B80
1408659	Pneumocystis carinii B70
1408660	Pneumocystis carinii B50
103372	Acromyrmex echinatior
73288	Helianthus giganteus
73291	Helianthus grosseserratus
73285	Helianthus divaricatus
73283	Helianthus decapetalus
73293	Helianthus hirsutus
382522	Helianthus strumosus
1408904	Mycobacterium tuberculosis UT0001
1408905	Mycobacterium tuberculosis UT0002
1408906	Mycobacterium tuberculosis UT0003
1408907	Mycobacterium tuberculosis UT0004
1408908	Mycobacterium tuberculosis UT0007
1408909	Mycobacterium tuberculosis UT0009
1408910	Mycobacterium tuberculosis UT0011
1408911	Mycobacterium tuberculosis UT0015
1408912	Mycobacterium tuberculosis UT0016
1408913	Mycobacterium tuberculosis UT0020
1408914	Mycobacterium tuberculosis UT0022
1408915	Mycobacterium tuberculosis UT0024
1408916	Mycobacterium tuberculosis UT0026
1408917	Mycobacterium tuberculosis UT0027
1408918	Mycobacterium tuberculosis UT0030
1408919	Mycobacterium tuberculosis UT0034
1408920	Mycobacterium tuberculosis UT0036
1408921	Mycobacterium tuberculosis UT0037
1408922	Mycobacterium tuberculosis UT0038
1408923	Mycobacterium tuberculosis UT0040
1408924	Mycobacterium tuberculosis UT0041
1408925	Mycobacterium tuberculosis UT0044
1408926	Mycobacterium tuberculosis UT0045
1408927	Mycobacterium tuberculosis UT0046
1408928	Mycobacterium tuberculosis UT0048
1408929	Mycobacterium tuberculosis UT0050
1408930	Mycobacterium tuberculosis UT0051
1408931	Mycobacterium tuberculosis UT0052
1408932	Mycobacterium tuberculosis UT0053
1408933	Mycobacterium tuberculosis UT0055
1408934	Mycobacterium tuberculosis UT0056
1408935	Mycobacterium tuberculosis UT0057
1408936	Mycobacterium tuberculosis UT0058
1408937	Mycobacterium tuberculosis UT0059
1408938	Mycobacterium tuberculosis UT0060
1408939	Mycobacterium tuberculosis UT0067
1408940	Mycobacterium tuberculosis UT0069
1408941	Mycobacterium tuberculosis UT0070
1408942	Mycobacterium tuberculosis UT0071
1408943	Mycobacterium tuberculosis UT0075
1408944	Mycobacterium tuberculosis UT0077
1408945	Mycobacterium tuberculosis UT0079
1408946	Mycobacterium tuberculosis UT0080
1408947	Mycobacterium tuberculosis UT0082
1408948	Mycobacterium tuberculosis UT0083
1408949	Mycobacterium tuberculosis UT0084
1408950	Mycobacterium tuberculosis UT0085
1408951	Mycobacterium tuberculosis UT0087
1408952	Mycobacterium tuberculosis UT0088
1408953	Mycobacterium tuberculosis UT0089
1408954	Mycobacterium tuberculosis UT0090
1408955	Mycobacterium tuberculosis UT0091
1408956	Mycobacterium tuberculosis UT0092
1408957	Mycobacterium tuberculosis UT0093
1408958	Mycobacterium tuberculosis UT0094
1408959	Mycobacterium tuberculosis UT0096
1408960	Mycobacterium tuberculosis UT0097
1408961	Mycobacterium tuberculosis UT0099
1408962	Mycobacterium tuberculosis UT0100
1408963	Mycobacterium tuberculosis UT0104
1408964	Mycobacterium tuberculosis UT0105
1408965	Mycobacterium tuberculosis UT0106
1408966	Mycobacterium tuberculosis UT0109
1408967	Mycobacterium tuberculosis UT0110
1408968	Mycobacterium tuberculosis UT0112
1408969	Mycobacterium tuberculosis UT0113
1408970	Mycobacterium tuberculosis UT0115
1408971	Mycobacterium tuberculosis UT0116
1408973	Mycobacterium tuberculosis UT0123
1408974	Mycobacterium tuberculosis UT0124
1408975	Mycobacterium tuberculosis UT0017
1409786	Escherichia coli K02
1409787	Klebsiella oxytoca G54
104509	Euphydryas gillettii
1409360	Staphylococcus aureus SJOS6050
1409361	Staphylococcus aureus SJOS6051
1409362	Staphylococcus aureus SJOS6052
1409363	Staphylococcus aureus LAMC0024
1409364	Staphylococcus aureus GGMC6008
1409365	Staphylococcus aureus SJOS6053
1409366	Staphylococcus aureus SJOS6061
1409367	Staphylococcus aureus AMMC6040
1409368	Staphylococcus aureus SJOS6071
1409369	Staphylococcus aureus AMMC6050
1409370	Staphylococcus aureus AMMC6051
1409371	Staphylococcus aureus GGMC6010
1409372	Staphylococcus aureus CHAP6049
1409373	Staphylococcus aureus PLAC6012
1409374	Staphylococcus aureus SJOS6072
1409375	Staphylococcus aureus COAS6025
1409376	Staphylococcus aureus WMCS6011
1409377	Staphylococcus aureus SMMC6007
1409378	Staphylococcus aureus AMMC6054
1409379	Staphylococcus aureus SMMC0005
1409380	Staphylococcus aureus WMCA6041
1409381	Staphylococcus aureus WAMC6010
1409382	Staphylococcus aureus HBHO6042
1409383	Staphylococcus aureus SJUD6063
1409384	Staphylococcus aureus SJUD6064
1409385	Staphylococcus aureus SJUD6053
1409386	Staphylococcus aureus SJUD6056
1409387	Staphylococcus aureus MISS6020
1409388	Staphylococcus aureus MISS6017
1409389	Staphylococcus aureus MISS6019
1409390	Staphylococcus aureus MISS6012
1409391	Staphylococcus aureus HOAG6054
1409392	Staphylococcus aureus HOAG6057
1409393	Staphylococcus aureus SJOS6076
1409394	Staphylococcus aureus LAMC0037
1409395	Staphylococcus aureus OCMM6035
1409396	Staphylococcus aureus OCMM6037
1409397	Staphylococcus aureus SCOA6011
1409398	Staphylococcus aureus SCOA6012
1409399	Staphylococcus aureus SMMC6051
1409400	Staphylococcus aureus WMCS6016
1409401	Staphylococcus aureus WAMC6013
1409402	Staphylococcus aureus WMCA6040
1409403	Staphylococcus aureus AMMC6068
1409404	Staphylococcus aureus HOAG6059
1409405	Staphylococcus aureus MISS6007
1409406	Staphylococcus aureus UCIM6014
1409407	Staphylococcus aureus UCIM6015
1409408	Staphylococcus aureus UCIM6018
1409409	Staphylococcus aureus UCIM6019
1409410	Staphylococcus aureus WMCS6019
1409411	Staphylococcus aureus MISS6103
1409412	Staphylococcus aureus TUSH6001
1409413	Staphylococcus aureus HOAG6068
1409414	Staphylococcus aureus PLAC6017
1409415	Staphylococcus aureus PLAC6019
1409416	Staphylococcus aureus CHOC6045
1409417	Staphylococcus aureus SJUD6086
1409418	Staphylococcus aureus CHOC6056
1409419	Staphylococcus aureus COAS6038
1409420	Staphylococcus aureus COAS6044
1409421	Staphylococcus aureus SJOS6095
1409422	Staphylococcus aureus SJUD6087
1409423	Staphylococcus aureus SMMC6067
1409424	Staphylococcus aureus SJUD6072
1409425	Staphylococcus aureus SJUD6074
1409426	Staphylococcus aureus SJUD6085
1409427	Staphylococcus aureus WMCS6039
1409428	Staphylococcus aureus COAS6039
1409429	Staphylococcus aureus SJOS6098
1409430	Staphylococcus aureus SJOS6100
1409431	Staphylococcus aureus WMCS6038
1409432	Staphylococcus aureus LPIH6021
1409433	Staphylococcus aureus OCMM6045
1409434	Staphylococcus aureus OCMM6046
1409435	Staphylococcus aureus OCMM6047
1409436	Staphylococcus aureus OCMM6048
1409437	Staphylococcus aureus OCMM6049
1409438	Staphylococcus aureus AMMC6070
1409439	Staphylococcus aureus AMMC6071
1409440	Staphylococcus aureus AMMC6072
1409441	Staphylococcus aureus AMMC6073
1409442	Staphylococcus aureus AMMC6074
1409443	Staphylococcus aureus AMMC6075
1409444	Staphylococcus aureus MISS6110
1409445	Staphylococcus aureus LAMC0047
1409446	Staphylococcus aureus LAMC0050
1409447	Staphylococcus aureus UCIM6053
1409448	Staphylococcus aureus UCIM6055
1409449	Staphylococcus aureus FVRH6001
1409450	Staphylococcus aureus FVRH6002
1409451	Staphylococcus aureus SMMC6097
1409452	Staphylococcus aureus AGEN6033
1409453	Staphylococcus aureus LAMC6065
1409454	Staphylococcus aureus HOAG6084
1409455	Staphylococcus aureus OCMM6052
1409456	Staphylococcus aureus SJOS6003
1409457	Staphylococcus aureus SJOS6002
1409458	Staphylococcus aureus SJOS6001
1409459	Staphylococcus aureus SJOS6004
1409460	Staphylococcus aureus HOAG6005
1409461	Staphylococcus aureus AMMC6002
1409462	Staphylococcus aureus AMMC6003
1409463	Staphylococcus aureus AMMC6007
1409464	Staphylococcus aureus AMMC6011
1409465	Staphylococcus aureus AMMC6008
1409466	Staphylococcus aureus SJOS6016
1409467	Staphylococcus aureus LAMC0001
1409468	Staphylococcus aureus SMMC6034
1409469	Staphylococcus aureus SMMC6037
1409470	Staphylococcus aureus SMMC6038
1409471	Staphylococcus aureus SCLE6003
1409472	Staphylococcus aureus SJUD6014
1409473	Staphylococcus aureus SJUD6010
1409474	Staphylococcus aureus SJUD6015
1409475	Staphylococcus aureus SJUD6018
1409476	Staphylococcus aureus OCMM6003
1409477	Staphylococcus aureus OCMM6002
1409478	Staphylococcus aureus HOAG6017
1409479	Staphylococcus aureus LAMC0010
1409480	Staphylococcus aureus LAMC0011
1409481	Staphylococcus aureus LAMC0013
1409482	Staphylococcus aureus LAMC0016
1409483	Staphylococcus aureus SMMC6030
1409484	Staphylococcus aureus AMMC6015
1409485	Staphylococcus aureus AMMC6014
1409486	Staphylococcus aureus AMMC6013
1409487	Staphylococcus aureus COAS6001
1409488	Staphylococcus aureus WMCS6001
1409489	Staphylococcus aureus COAS6004
1409490	Staphylococcus aureus HBHO6002
1409491	Staphylococcus aureus WAMC6003
1409492	Staphylococcus aureus AGEN6009
1409493	Staphylococcus aureus AMMC6012
1409494	Staphylococcus aureus LPIH6001
1409495	Staphylococcus aureus MISS6048
1409496	Staphylococcus aureus MISS6042
1409497	Staphylococcus aureus SJOS6022
1409498	Staphylococcus aureus SJOS6027
1409499	Staphylococcus aureus OCMM6004
1409500	Staphylococcus aureus UCIM6009
1409501	Staphylococcus aureus KINW6001
1409502	Staphylococcus aureus KINW6002
1409503	Staphylococcus aureus SCOA6006
1409504	Staphylococcus aureus SCOA6008
1409505	Staphylococcus aureus SCOA6009
1409506	Staphylococcus aureus HOAG6025
1409507	Staphylococcus aureus GGMC6004
1409508	Staphylococcus aureus WMCA6006
1409509	Staphylococcus aureus WMCS6047
1409510	Staphylococcus aureus GGMC6003
1409511	Staphylococcus aureus COAS6049
1409512	Staphylococcus aureus HBHO6050
1409513	Staphylococcus aureus SCLE6005
1409514	Staphylococcus aureus KINW6003
1409515	Staphylococcus aureus AGEN6010
1409516	Staphylococcus aureus UCIM6050
1409517	Staphylococcus aureus LPIH6004
1409518	Staphylococcus aureus OCMM6015
1409519	Staphylococcus aureus LPIH6008
1409520	Staphylococcus aureus UCIM6049
1409521	Staphylococcus aureus MISS6037
1409522	Staphylococcus aureus UCIM6047
1409523	Staphylococcus aureus SMMC6016
1409524	Staphylococcus aureus WAMC6049
1409525	Staphylococcus aureus WAMC6046
1409526	Staphylococcus aureus LPIH6010
1409527	Staphylococcus aureus SMMC6022
1409528	Staphylococcus aureus HOAG6034
1409529	Staphylococcus aureus MISS6033
1409530	Staphylococcus aureus KINW6010
1409531	Staphylococcus aureus UCIM6042
1409532	Staphylococcus aureus COLL6021
1409533	Staphylococcus aureus SJUD6022
1409534	Staphylococcus aureus SJUD6040
1409535	Staphylococcus aureus SJUD6028
1409536	Staphylococcus aureus SJUD6021
1409537	Staphylococcus aureus LPIH6011
1409538	Staphylococcus aureus SCLE6010
1409539	Staphylococcus aureus SJUD6041
1409540	Staphylococcus aureus OCMM6017
1409541	Staphylococcus aureus SCLE6012
1409542	Staphylococcus aureus PLAC6004
1409543	Staphylococcus aureus SCLE6011
1409544	Staphylococcus aureus SMMC6014
1409545	Staphylococcus aureus SMMC6011
1409546	Staphylococcus aureus UCIM6034
1409547	Staphylococcus aureus MISS6027
1409548	Staphylococcus aureus COAS6020
1409549	Staphylococcus aureus HOAG6042
